"period","respondent","respondent-name","fueltype","type-name","value","value-units"
"2026-09-08T23","NYIS","New York Independent System Operator","WAT","Hydro",3618,"megawatthours"
"2026-09-08T23","NYIS","New York Independent System Operator","WND","Wind",287,"megawatthours"
"2026-09-08T23","PACE","PacifiCorp East","COL","Coal",3343,"megawatthours"
"2026-09-08T23","PACE","PacifiCorp East","NG","Natural Gas",1335,"megawatthours"
"2026-09-08T23","PACE","PacifiCorp East","OTH","Other",130,"megawatthours"
"2026-09-08T23","PACE","PacifiCorp East","SUN","Solar",3196,"megawatthours"
"2026-09-08T23","PACE","PacifiCorp East","WAT","Hydro",107,"megawatthours"
"2026-09-08T23","PACE","PacifiCorp East","WND","Wind",2303,"megawatthours"
"2026-09-08T23","PACW","PacifiCorp West","NG","Natural Gas",650,"megawatthours"
"2026-09-08T23","PACW","PacifiCorp West","OTH","Other",36,"megawatthours"
"2026-09-08T23","PACW","PacifiCorp West","SUN","Solar",420,"megawatthours"
"2026-09-08T23","PACW","PacifiCorp West","WAT","Hydro",91,"megawatthours"
"2026-09-08T23","PACW","PacifiCorp West","WND","Wind",3,"megawatthours"
"2026-09-08T23","PGE","Portland General Electric Company","BAT","Battery storage",-87,"megawatthours"
"2026-09-08T23","PGE","Portland General Electric Company","COL","Coal",0,"megawatthours"
"2026-09-08T23","PGE","Portland General Electric Company","NG","Natural Gas",510,"megawatthours"
"2026-09-08T23","PGE","Portland General Electric Company","OTH","Other",0,"megawatthours"
"2026-09-08T23","PGE","Portland General Electric Company","WAT","Hydro",56,"megawatthours"
"2026-09-08T23","PGE","Portland General Electric Company","WND","Wind",0,"megawatthours"
"2026-09-08T23","PJM","PJM Interconnection, LLC","COL","Coal",25953,"megawatthours"
"2026-09-08T23","PJM","PJM Interconnection, LLC","NG","Natural Gas",60146,"megawatthours"
"2026-09-08T23","PJM","PJM Interconnection, LLC","NUC","Nuclear",30027,"megawatthours"
"2026-09-08T23","PJM","PJM Interconnection, LLC","OIL","Petroleum",1305,"megawatthours"
"2026-09-08T23","PJM","PJM Interconnection, LLC","OTH","Other",4125,"megawatthours"
"2026-09-08T23","PJM","PJM Interconnection, LLC","SUN","Solar",4701,"megawatthours"
"2026-09-08T23","PJM","PJM Interconnection, LLC","WAT","Hydro",5350,"megawatthours"
"2026-09-08T23","PJM","PJM Interconnection, LLC","WND","Wind",1753,"megawatthours"
"2026-09-08T23","PNM","Public Service Company of New Mexico","BAT","Battery storage",-6,"megawatthours"
"2026-09-08T23","PNM","Public Service Company of New Mexico","COL","Coal",344,"megawatthours"
"2026-09-08T23","PNM","Public Service Company of New Mexico","GEO","Geothermal",6,"megawatthours"
"2026-09-08T23","PNM","Public Service Company of New Mexico","NG","Natural Gas",607,"megawatthours"
"2026-09-08T23","PNM","Public Service Company of New Mexico","SUN","Solar",1413,"megawatthours"
"2026-09-08T23","PNM","Public Service Company of New Mexico","WAT","Hydro",0,"megawatthours"
"2026-09-08T23","PNM","Public Service Company of New Mexico","WND","Wind",323,"megawatthours"
"2026-09-08T23","PSCO","Public Service Company of Colorado","BAT","Battery storage",1064,"megawatthours"
"2026-09-08T23","PSCO","Public Service Company of Colorado","COL","Coal",2195,"megawatthours"
"2026-09-08T23","PSCO","Public Service Company of Colorado","NG","Natural Gas",1767,"megawatthours"
"2026-09-08T23","PSCO","Public Service Company of Colorado","OIL","Petroleum",-1,"megawatthours"
"2026-09-08T23","PSCO","Public Service Company of Colorado","SUN","Solar",1836,"megawatthours"
"2026-09-08T23","PSCO","Public Service Company of Colorado","WAT","Hydro",7,"megawatthours"
"2026-09-08T23","PSCO","Public Service Company of Colorado","WND","Wind",1547,"megawatthours"
"2026-09-08T23","PSEI","Puget Sound Energy, Inc.","COL","Coal",0,"megawatthours"
"2026-09-08T23","PSEI","Puget Sound Energy, Inc.","NG","Natural Gas",723,"megawatthours"
"2026-09-08T23","PSEI","Puget Sound Energy, Inc.","OIL","Petroleum",0,"megawatthours"
"2026-09-08T23","PSEI","Puget Sound Energy, Inc.","OTH","Other",25,"megawatthours"
"2026-09-08T23","PSEI","Puget Sound Energy, Inc.","SUN","Solar",14,"megawatthours"
"2026-09-08T23","PSEI","Puget Sound Energy, Inc.","WAT","Hydro",76,"megawatthours"
"2026-09-08T23","PSEI","Puget Sound Energy, Inc.","WND","Wind",40,"megawatthours"
"2026-09-08T23","SC","South Carolina Public Service Authority","COL","Coal",2003,"megawatthours"
"2026-09-08T23","SC","South Carolina Public Service Authority","NG","Natural Gas",951,"megawatthours"
"2026-09-08T23","SC","South Carolina Public Service Authority","OIL","Petroleum",0,"megawatthours"
"2026-09-08T23","SC","South Carolina Public Service Authority","OTH","Other",69,"megawatthours"
"2026-09-08T23","SC","South Carolina Public Service Authority","SUN","Solar",104,"megawatthours"
"2026-09-08T23","SC","South Carolina Public Service Authority","WAT","Hydro",70,"megawatthours"
"2026-09-08T23","SCEG","Dominion Energy South Carolina, Inc.","COL","Coal",281,"megawatthours"
"2026-09-08T23","SCEG","Dominion Energy South Carolina, Inc.","NG","Natural Gas",2095,"megawatthours"
"2026-09-08T23","SCEG","Dominion Energy South Carolina, Inc.","NUC","Nuclear",967,"megawatthours"
"2026-09-08T23","SCEG","Dominion Energy South Carolina, Inc.","OTH","Other",0,"megawatthours"
"2026-09-08T23","SCEG","Dominion Energy South Carolina, Inc.","SUN","Solar",280,"megawatthours"
"2026-09-08T23","SCEG","Dominion Energy South Carolina, Inc.","WAT","Hydro",111,"megawatthours"
"2026-09-08T23","SCL","Seattle City Light","WAT","Hydro",411,"megawatthours"
"2026-09-08T23","SE","Southeast","BAT","Battery storage",358,"megawatthours"
"2026-09-08T23","SE","Southeast","COL","Coal",8453,"megawatthours"
"2026-09-08T23","SE","Southeast","NG","Natural Gas",20698,"megawatthours"
"2026-09-08T23","SE","Southeast","NUC","Nuclear",7859,"megawatthours"
"2026-09-08T23","SE","Southeast","OES","Other energy storage",0,"megawatthours"
"2026-09-08T23","SE","Southeast","OIL","Petroleum",0,"megawatthours"
"2026-09-08T23","SE","Southeast","OTH","Other",55,"megawatthours"
"2026-09-08T23","SE","Southeast","PS","Pumped storage",1190,"megawatthours"
"2026-09-08T23","SE","Southeast","SNB","Solar with integrated battery storage",58,"megawatthours"
"2026-09-08T23","SE","Southeast","SUN","Solar",1238,"megawatthours"
"2026-09-08T23","SE","Southeast","WAT","Hydro",1344,"megawatthours"
"2026-09-08T23","SE","Southeast","WND","Wind",0,"megawatthours"
"2026-09-08T23","SEC","Seminole Electric Cooperative","COL","Coal",581,"megawatthours"
"2026-09-08T23","SEC","Seminole Electric Cooperative","NG","Natural Gas",1656,"megawatthours"
"2026-09-08T23","SEC","Seminole Electric Cooperative","SUN","Solar",0,"megawatthours"
"2026-09-08T23","SEPA","Southeastern Power Administration","WAT","Hydro",594,"megawatthours"
"2026-09-08T23","SIKE","Sikeston Board of Municipal Utilities","COL","Coal",32,"megawatthours"
"2026-09-08T23","SOCO","Southern Company Services, Inc. - Trans","BAT","Battery storage",358,"megawatthours"
"2026-09-08T23","SOCO","Southern Company Services, Inc. - Trans","COL","Coal",8453,"megawatthours"
"2026-09-08T23","SOCO","Southern Company Services, Inc. - Trans","NG","Natural Gas",20698,"megawatthours"
"2026-09-08T23","SOCO","Southern Company Services, Inc. - Trans","NUC","Nuclear",7859,"megawatthours"
"2026-09-08T23","SOCO","Southern Company Services, Inc. - Trans","OES","Other energy storage",0,"megawatthours"
"2026-09-08T23","SOCO","Southern Company Services, Inc. - Trans","OIL","Petroleum",0,"megawatthours"
"2026-09-08T23","SOCO","Southern Company Services, Inc. - Trans","OTH","Other",55,"megawatthours"
"2026-09-08T23","SOCO","Southern Company Services, Inc. - Trans","PS","Pumped storage",1190,"megawatthours"
"2026-09-08T23","SOCO","Southern Company Services, Inc. - Trans","SNB","Solar with integrated battery storage",58,"megawatthours"
"2026-09-08T23","SOCO","Southern Company Services, Inc. - Trans","SUN","Solar",1238,"megawatthours"
"2026-09-08T23","SOCO","Southern Company Services, Inc. - Trans","WAT","Hydro",750,"megawatthours"
"2026-09-08T23","SOCO","Southern Company Services, Inc. - Trans","WND","Wind",0,"megawatthours"
"2026-09-08T23","SPA","Southwestern Power Administration","WAT","Hydro",1379,"megawatthours"
"2026-09-08T23","SRP","Salt River Project Agricultural Improvement and Power District","BAT","Battery storage",-191,"megawatthours"
"2026-09-08T23","SRP","Salt River Project Agricultural Improvement and Power District","COL","Coal",1055,"megawatthours"
"2026-09-08T23","SRP","Salt River Project Agricultural Improvement and Power District","NG","Natural Gas",4042,"megawatthours"
"2026-09-08T23","SRP","Salt River Project Agricultural Improvement and Power District","NUC","Nuclear",3931,"megawatthours"
"2026-09-08T23","SRP","Salt River Project Agricultural Improvement and Power District","SNB","Solar with integrated battery storage",-39,"megawatthours"
"2026-09-08T23","SRP","Salt River Project Agricultural Improvement and Power District","SUN","Solar",1062,"megawatthours"
"2026-09-08T23","SRP","Salt River Project Agricultural Improvement and Power District","WAT","Hydro",4,"megawatthours"
"2026-09-08T23","SRP","Salt River Project Agricultural Improvement and Power District","WND","Wind",43,"megawatthours"
"2026-09-08T23","SW","Southwest","BAT","Battery storage",-155,"megawatthours"
"2026-09-08T23","SW","Southwest","COL","Coal",3195,"megawatthours"
"2026-09-08T23","SW","Southwest","GEO","Geothermal",6,"megawatthours"
"2026-09-08T23","SW","Southwest","NG","Natural Gas",9427,"megawatthours"
"2026-09-08T23","SW","Southwest","NUC","Nuclear",3931,"megawatthours"
"2026-09-08T23","SW","Southwest","OIL","Petroleum",0,"megawatthours"
"2026-09-08T23","SW","Southwest","OTH","Other",28,"megawatthours"
"2026-09-08T23","SW","Southwest","SNB","Solar with integrated battery storage",197,"megawatthours"
"2026-09-08T23","SW","Southwest","SUN","Solar",5537,"megawatthours"
"2026-09-08T23","SW","Southwest","UES","Unknown energy storage",-37,"megawatthours"
"2026-09-08T23","SW","Southwest","WAT","Hydro",366,"megawatthours"
"2026-09-08T23","SW","Southwest","WND","Wind",757,"megawatthours"
"2026-09-08T23","SWPW","Southwest Power Pool West Balancing Authority Area","BAT","Battery storage",39,"megawatthours"
"2026-09-08T23","SWPW","Southwest Power Pool West Balancing Authority Area","COL","Coal",966,"megawatthours"
"2026-09-08T23","SWPW","Southwest Power Pool West Balancing Authority Area","NG","Natural Gas",742,"megawatthours"
"2026-09-08T23","SWPW","Southwest Power Pool West Balancing Authority Area","NUC","Nuclear",0,"megawatthours"
"2026-09-08T23","SWPW","Southwest Power Pool West Balancing Authority Area","OIL","Petroleum",76,"megawatthours"
"2026-09-08T23","SWPW","Southwest Power Pool West Balancing Authority Area","OTH","Other",15,"megawatthours"
"2026-09-08T23","SWPW","Southwest Power Pool West Balancing Authority Area","SUN","Solar",828,"megawatthours"
"2026-09-08T23","SWPW","Southwest Power Pool West Balancing Authority Area","WAT","Hydro",775,"megawatthours"
"2026-09-08T23","SWPW","Southwest Power Pool West Balancing Authority Area","WND","Wind",250,"megawatthours"
"2026-09-08T23","TAL","City of Tallahassee","NG","Natural Gas",518,"megawatthours"
"2026-09-08T23","TAL","City of Tallahassee","SUN","Solar",14,"megawatthours"
"2026-09-08T23","TAL","City of Tallahassee","WAT","Hydro",0,"megawatthours"
"2026-09-08T23","TEC","Tampa Electric Company","COL","Coal",0,"megawatthours"
"2026-09-08T23","TEC","Tampa Electric Company","NG","Natural Gas",2981,"megawatthours"
"2026-09-08T23","TEC","Tampa Electric Company","OIL","Petroleum",0,"megawatthours"
"2026-09-08T23","TEC","Tampa Electric Company","OTH","Other",38,"megawatthours"
"2026-09-08T23","TEC","Tampa Electric Company","SNB","Solar with integrated battery storage",1,"megawatthours"
"2026-09-08T23","TEC","Tampa Electric Company","SUN","Solar",18,"megawatthours"
"2026-09-08T23","TEN","Tennessee","BAT","Battery storage",0,"megawatthours"
"2026-09-08T23","TEN","Tennessee","COL","Coal",4061,"megawatthours"
"2026-09-08T23","TEN","Tennessee","GEO","Geothermal",0,"megawatthours"
"2026-09-08T23","TEN","Tennessee","NG","Natural Gas",9070,"megawatthours"
"2026-09-08T23","TEN","Tennessee","NUC","Nuclear",8019,"megawatthours"
"2026-09-08T23","TEN","Tennessee","OES","Other energy storage",0,"megawatthours"
"2026-09-08T23","TEN","Tennessee","OIL","Petroleum",0,"megawatthours"
"2026-09-08T23","TEN","Tennessee","OTH","Other",34,"megawatthours"
"2026-09-08T23","TEN","Tennessee","PS","Pumped storage",1541,"megawatthours"
"2026-09-08T23","TEN","Tennessee","SNB","Solar with integrated battery storage",439,"megawatthours"
"2026-09-08T23","TEN","Tennessee","SUN","Solar",552,"megawatthours"
"2026-09-08T23","TEN","Tennessee","UNK","Unknown",0,"megawatthours"
"2026-09-08T23","TEN","Tennessee","WAT","Hydro",3065,"megawatthours"
"2026-09-08T23","TEN","Tennessee","WNB","Wind with integrated battery storage",0,"megawatthours"
"2026-09-08T23","TEN","Tennessee","WND","Wind",0,"megawatthours"
"2026-09-08T23","TEPC","Tucson Electric Power","BAT","Battery storage",3,"megawatthours"
"2026-09-08T23","TEPC","Tucson Electric Power","COL","Coal",781,"megawatthours"
"2026-09-08T23","TEPC","Tucson Electric Power","NG","Natural Gas",1414,"megawatthours"
"2026-09-08T23","TEPC","Tucson Electric Power","SUN","Solar",303,"megawatthours"
"2026-09-08T23","TEPC","Tucson Electric Power","WND","Wind",76,"megawatthours"
"2026-09-08T23","TEX","Texas","BAT","Battery storage",-106,"megawatthours"
"2026-09-08T23","TEX","Texas","COL","Coal",7249,"megawatthours"
"2026-09-08T23","TEX","Texas","NG","Natural Gas",36134,"megawatthours"
"2026-09-08T23","TEX","Texas","NUC","Nuclear",4948,"megawatthours"
"2026-09-08T23","TEX","Texas","OTH","Other",50,"megawatthours"
"2026-09-08T23","TEX","Texas","SUN","Solar",25516,"megawatthours"
"2026-09-08T23","TEX","Texas","WAT","Hydro",47,"megawatthours"
"2026-09-08T23","TEX","Texas","WND","Wind",12180,"megawatthours"
"2026-09-08T23","TIDC","Turlock Irrigation District","NG","Natural Gas",352,"megawatthours"
"2026-09-08T23","TIDC","Turlock Irrigation District","WAT","Hydro",62,"megawatthours"
"2026-09-08T23","TPWR","City of Tacoma, Department of Public Utilities, Light Division","WAT","Hydro",369,"megawatthours"
"2026-09-08T23","TVA","Tennessee Valley Authority","BAT","Battery storage",0,"megawatthours"
"2026-09-08T23","TVA","Tennessee Valley Authority","COL","Coal",4061,"megawatthours"
"2026-09-08T23","TVA","Tennessee Valley Authority","GEO","Geothermal",0,"megawatthours"
"2026-09-08T23","TVA","Tennessee Valley Authority","NG","Natural Gas",9070,"megawatthours"
"2026-09-08T23","TVA","Tennessee Valley Authority","NUC","Nuclear",8019,"megawatthours"
"2026-09-08T23","TVA","Tennessee Valley Authority","OES","Other energy storage",0,"megawatthours"
"2026-09-08T23","TVA","Tennessee Valley Authority","OIL","Petroleum",0,"megawatthours"
"2026-09-08T23","TVA","Tennessee Valley Authority","OTH","Other",34,"megawatthours"
"2026-09-08T23","TVA","Tennessee Valley Authority","PS","Pumped storage",1541,"megawatthours"
"2026-09-08T23","TVA","Tennessee Valley Authority","SNB","Solar with integrated battery storage",439,"megawatthours"
"2026-09-08T23","TVA","Tennessee Valley Authority","SUN","Solar",552,"megawatthours"
"2026-09-08T23","TVA","Tennessee Valley Authority","UNK","Unknown",0,"megawatthours"
"2026-09-08T23","TVA","Tennessee Valley Authority","WAT","Hydro",3065,"megawatthours"
"2026-09-08T23","TVA","Tennessee Valley Authority","WNB","Wind with integrated battery storage",0,"megawatthours"
"2026-09-08T23","TVA","Tennessee Valley Authority","WND","Wind",0,"megawatthours"
"2026-09-08T23","US48","United States Lower 48","BAT","Battery storage",1779,"megawatthours"
"2026-09-08T23","US48","United States Lower 48","COL","Coal",97453,"megawatthours"
"2026-09-08T23","US48","United States Lower 48","GEO","Geothermal",1193,"megawatthours"
"2026-09-08T23","US48","United States Lower 48","NG","Natural Gas",267555,"megawatthours"
"2026-09-08T23","US48","United States Lower 48","NUC","Nuclear",90928,"megawatthours"
"2026-09-08T23","US48","United States Lower 48","OES","Other energy storage",0,"megawatthours"
"2026-09-08T23","US48","United States Lower 48","OIL","Petroleum",1465,"megawatthours"
"2026-09-08T23","US48","United States Lower 48","OTH","Other",9535,"megawatthours"
"2026-09-08T23","US48","United States Lower 48","PS","Pumped storage",5945,"megawatthours"
"2026-09-08T23","US48","United States Lower 48","SNB","Solar with integrated battery storage",1216,"megawatthours"
"2026-09-08T23","US48","United States Lower 48","SUN","Solar",79154,"megawatthours"
"2026-09-08T23","US48","United States Lower 48","UES","Unknown energy storage",-37,"megawatthours"
"2026-09-08T23","US48","United States Lower 48","UNK","Unknown",0,"megawatthours"
"2026-09-08T23","US48","United States Lower 48","WAT","Hydro",31047,"megawatthours"
"2026-09-08T23","US48","United States Lower 48","WNB","Wind with integrated battery storage",0,"megawatthours"
"2026-09-08T23","US48","United States Lower 48","WND","Wind",37584,"megawatthours"
"2026-09-08T23","WALC","Western Area Power Administration - Desert Southwest Region","NG","Natural Gas",893,"megawatthours"
"2026-09-08T23","WALC","Western Area Power Administration - Desert Southwest Region","SNB","Solar with integrated battery storage",155,"megawatthours"
"2026-09-08T23","WALC","Western Area Power Administration - Desert Southwest Region","SUN","Solar",38,"megawatthours"
"2026-09-08T23","WALC","Western Area Power Administration - Desert Southwest Region","WAT","Hydro",362,"megawatthours"
"2026-09-08T23","WALC","Western Area Power Administration - Desert Southwest Region","WND","Wind",12,"megawatthours"
"2026-09-08T23","YAD","Alcoa Power Generating, Inc. - Yadkin Division","WAT","Hydro",93,"megawatthours"
"2026-09-08T22","AECI","Associated Electric Cooperative, Inc.","COL","Coal",861,"megawatthours"
"2026-09-08T22","AECI","Associated Electric Cooperative, Inc.","NG","Natural Gas",1491,"megawatthours"
"2026-09-08T22","AECI","Associated Electric Cooperative, Inc.","WND","Wind",476,"megawatthours"
"2026-09-08T22","AVA","Avista Corporation","NG","Natural Gas",391,"megawatthours"
"2026-09-08T22","AVA","Avista Corporation","OTH","Other",120,"megawatthours"
"2026-09-08T22","AVA","Avista Corporation","SUN","Solar",17,"megawatthours"
"2026-09-08T22","AVA","Avista Corporation","WAT","Hydro",307,"megawatthours"
"2026-09-08T22","AVA","Avista Corporation","WND","Wind",1,"megawatthours"
"2026-09-08T22","AVRN","Avangrid Renewables, LLC","NG","Natural Gas",504,"megawatthours"
"2026-09-08T22","AVRN","Avangrid Renewables, LLC","SUN","Solar",0,"megawatthours"
"2026-09-08T22","AVRN","Avangrid Renewables, LLC","WAT","Hydro",0,"megawatthours"
"2026-09-08T22","AVRN","Avangrid Renewables, LLC","WND","Wind",451,"megawatthours"
"2026-09-08T22","AZPS","Arizona Public Service Company","BAT","Battery storage",51,"megawatthours"
"2026-09-08T22","AZPS","Arizona Public Service Company","COL","Coal",1015,"megawatthours"
"2026-09-08T22","AZPS","Arizona Public Service Company","NG","Natural Gas",1352,"megawatthours"
"2026-09-08T22","AZPS","Arizona Public Service Company","NUC","Nuclear",0,"megawatthours"
"2026-09-08T22","AZPS","Arizona Public Service Company","OIL","Petroleum",0,"megawatthours"
"2026-09-08T22","AZPS","Arizona Public Service Company","OTH","Other",28,"megawatthours"
"2026-09-08T22","AZPS","Arizona Public Service Company","SUN","Solar",2384,"megawatthours"
"2026-09-08T22","AZPS","Arizona Public Service Company","UES","Unknown energy storage",-289,"megawatthours"
"2026-09-08T22","AZPS","Arizona Public Service Company","WAT","Hydro",0,"megawatthours"
"2026-09-08T22","AZPS","Arizona Public Service Company","WND","Wind",172,"megawatthours"
"2026-09-08T22","BANC","Balancing Authority of Northern California","NG","Natural Gas",1372,"megawatthours"
"2026-09-08T22","BANC","Balancing Authority of Northern California","OTH","Other",10,"megawatthours"
"2026-09-08T22","BANC","Balancing Authority of Northern California","SUN","Solar",326,"megawatthours"
"2026-09-08T22","BANC","Balancing Authority of Northern California","WAT","Hydro",744,"megawatthours"
"2026-09-08T22","BHBA","Black Hills Energy","COL","Coal",704,"megawatthours"
"2026-09-08T22","BHBA","Black Hills Energy","NG","Natural Gas",172,"megawatthours"
"2026-09-08T22","BHBA","Black Hills Energy","OIL","Petroleum",0,"megawatthours"
"2026-09-08T22","BHBA","Black Hills Energy","SUN","Solar",202,"megawatthours"
"2026-09-08T22","BHBA","Black Hills Energy","WAT","Hydro",2,"megawatthours"
"2026-09-08T22","BHBA","Black Hills Energy","WND","Wind",35,"megawatthours"
"2026-09-08T22","BPAT","Bonneville Power Administration","NG","Natural Gas",996,"megawatthours"
"2026-09-08T22","BPAT","Bonneville Power Administration","NUC","Nuclear",1135,"megawatthours"
"2026-09-08T22","BPAT","Bonneville Power Administration","OTH","Other",89,"megawatthours"
"2026-09-08T22","BPAT","Bonneville Power Administration","SNB","Solar with integrated battery storage",43,"megawatthours"
"2026-09-08T22","BPAT","Bonneville Power Administration","SUN","Solar",399,"megawatthours"
"2026-09-08T22","BPAT","Bonneville Power Administration","WAT","Hydro",4970,"megawatthours"
"2026-09-08T22","BPAT","Bonneville Power Administration","WND","Wind",22,"megawatthours"
"2026-09-08T22","CAL","California","BAT","Battery storage",0,"megawatthours"
"2026-09-08T22","CAL","California","COL","Coal",0,"megawatthours"
"2026-09-08T22","CAL","California","GEO","Geothermal",1155,"megawatthours"
"2026-09-08T22","CAL","California","NG","Natural Gas",16314,"megawatthours"
"2026-09-08T22","CAL","California","NUC","Nuclear",2233,"megawatthours"
"2026-09-08T22","CAL","California","OIL","Petroleum",18,"megawatthours"
"2026-09-08T22","CAL","California","OTH","Other",-1204,"megawatthours"
"2026-09-08T22","CAL","California","PS","Pumped storage",0,"megawatthours"
"2026-09-08T22","CAL","California","SNB","Solar with integrated battery storage",398,"megawatthours"
"2026-09-08T22","CAL","California","SUN","Solar",17230,"megawatthours"
"2026-09-08T22","CAL","California","WAT","Hydro",2301,"megawatthours"
"2026-09-08T22","CAL","California","WND","Wind",699,"megawatthours"
"2026-09-08T22","CAR","Carolinas","BAT","Battery storage",67,"megawatthours"
"2026-09-08T22","CAR","Carolinas","COL","Coal",8031,"megawatthours"
"2026-09-08T22","CAR","Carolinas","NG","Natural Gas",11195,"megawatthours"
"2026-09-08T22","CAR","Carolinas","NUC","Nuclear",10598,"megawatthours"
"2026-09-08T22","CAR","Carolinas","OIL","Petroleum",0,"megawatthours"
"2026-09-08T22","CAR","Carolinas","OTH","Other",1333,"megawatthours"
"2026-09-08T22","CAR","Carolinas","PS","Pumped storage",1507,"megawatthours"
"2026-09-08T22","CAR","Carolinas","SNB","Solar with integrated battery storage",54,"megawatthours"
"2026-09-08T22","CAR","Carolinas","SUN","Solar",2754,"megawatthours"
"2026-09-08T22","CAR","Carolinas","WAT","Hydro",365,"megawatthours"
"2026-09-08T22","CENT","Central","WAT","Hydro",1382,"megawatthours"
"2026-09-08T22","CHPD","Public Utility District No. 1 of Chelan County","WAT","Hydro",404,"megawatthours"
"2026-09-08T22","CHPD","Public Utility District No. 1 of Chelan County","WND","Wind",0,"megawatthours"
"2026-09-08T22","CISO","California Independent System Operator","COL","Coal",0,"megawatthours"
"2026-09-08T22","CISO","California Independent System Operator","GEO","Geothermal",735,"megawatthours"
"2026-09-08T22","CISO","California Independent System Operator","NG","Natural Gas",12411,"megawatthours"
"2026-09-08T22","CISO","California Independent System Operator","NUC","Nuclear",2233,"megawatthours"
"2026-09-08T22","CISO","California Independent System Operator","OIL","Petroleum",18,"megawatthours"
"2026-09-08T22","CISO","California Independent System Operator","OTH","Other",-1409,"megawatthours"
"2026-09-08T22","CISO","California Independent System Operator","SUN","Solar",15867,"megawatthours"
"2026-09-08T22","CISO","California Independent System Operator","WAT","Hydro",1409,"megawatthours"
"2026-09-08T22","CISO","California Independent System Operator","WND","Wind",670,"megawatthours"
"2026-09-08T22","CPLE","Duke Energy Progress East","BAT","Battery storage",0,"megawatthours"
"2026-09-08T22","CPLE","Duke Energy Progress East","COL","Coal",2189,"megawatthours"
"2026-09-08T22","CPLE","Duke Energy Progress East","NG","Natural Gas",2222,"megawatthours"
"2026-09-08T22","CPLE","Duke Energy Progress East","NUC","Nuclear",3583,"megawatthours"
"2026-09-08T22","CPLE","Duke Energy Progress East","OIL","Petroleum",0,"megawatthours"
"2026-09-08T22","CPLE","Duke Energy Progress East","OTH","Other",1094,"megawatthours"
"2026-09-08T22","CPLE","Duke Energy Progress East","SNB","Solar with integrated battery storage",54,"megawatthours"
"2026-09-08T22","CPLE","Duke Energy Progress East","SUN","Solar",1240,"megawatthours"
"2026-09-08T22","CPLE","Duke Energy Progress East","WAT","Hydro",5,"megawatthours"
"2026-09-08T22","CPLW","Duke Energy Progress West","BAT","Battery storage",0,"megawatthours"
"2026-09-08T22","CPLW","Duke Energy Progress West","NG","Natural Gas",315,"megawatthours"
"2026-09-08T22","CPLW","Duke Energy Progress West","OTH","Other",168,"megawatthours"
"2026-09-08T22","CPLW","Duke Energy Progress West","SUN","Solar",2,"megawatthours"
"2026-09-08T22","CPLW","Duke Energy Progress West","WAT","Hydro",4,"megawatthours"
"2026-09-08T22","DEAA","Arlington Valley, LLC","NG","Natural Gas",341,"megawatthours"
"2026-09-08T22","DOPD","PUD No. 1 of Douglas County","WAT","Hydro",156,"megawatthours"
"2026-09-08T22","DUK","Duke Energy Carolinas","BAT","Battery storage",67,"megawatthours"
"2026-09-08T22","DUK","Duke Energy Carolinas","COL","Coal",3572,"megawatthours"
"2026-09-08T22","DUK","Duke Energy Carolinas","NG","Natural Gas",5842,"megawatthours"
"2026-09-08T22","DUK","Duke Energy Carolinas","NUC","Nuclear",6046,"megawatthours"
"2026-09-08T22","DUK","Duke Energy Carolinas","OTH","Other",0,"megawatthours"
"2026-09-08T22","DUK","Duke Energy Carolinas","PS","Pumped storage",1507,"megawatthours"
"2026-09-08T22","DUK","Duke Energy Carolinas","SUN","Solar",579,"megawatthours"
"2026-09-08T22","DUK","Duke Energy Carolinas","WAT","Hydro",188,"megawatthours"
"2026-09-08T22","EPE","El Paso Electric Company","NG","Natural Gas",894,"megawatthours"
"2026-09-08T22","EPE","El Paso Electric Company","SNB","Solar with integrated battery storage",82,"megawatthours"
"2026-09-08T22","EPE","El Paso Electric Company","SUN","Solar",567,"megawatthours"
"2026-09-08T22","ERCO","Electric Reliability Council of Texas, Inc.","BAT","Battery storage",-576,"megawatthours"
"2026-09-08T22","ERCO","Electric Reliability Council of Texas, Inc.","COL","Coal",7182,"megawatthours"
"2026-09-08T22","ERCO","Electric Reliability Council of Texas, Inc.","NG","Natural Gas",35094,"megawatthours"
"2026-09-08T22","ERCO","Electric Reliability Council of Texas, Inc.","NUC","Nuclear",4952,"megawatthours"
"2026-09-08T22","ERCO","Electric Reliability Council of Texas, Inc.","OTH","Other",50,"megawatthours"
"2026-09-08T22","ERCO","Electric Reliability Council of Texas, Inc.","SUN","Solar",28192,"megawatthours"
"2026-09-08T22","ERCO","Electric Reliability Council of Texas, Inc.","WAT","Hydro",46,"megawatthours"
"2026-09-08T22","ERCO","Electric Reliability Council of Texas, Inc.","WND","Wind",11160,"megawatthours"
"2026-09-08T22","FLA","Florida","BAT","Battery storage",-1,"megawatthours"
"2026-09-08T22","FLA","Florida","COL","Coal",2997,"megawatthours"
"2026-09-08T22","FLA","Florida","NG","Natural Gas",32255,"megawatthours"
"2026-09-08T22","FLA","Florida","NUC","Nuclear",3824,"megawatthours"
"2026-09-08T22","FLA","Florida","OIL","Petroleum",0,"megawatthours"
"2026-09-08T22","FLA","Florida","OTH","Other",970,"megawatthours"
"2026-09-08T22","FLA","Florida","SNB","Solar with integrated battery storage",99,"megawatthours"
"2026-09-08T22","FLA","Florida","SUN","Solar",4282,"megawatthours"
"2026-09-08T22","FLA","Florida","WAT","Hydro",41,"megawatthours"
