"period","stateid","stateName","sector","sectorName","entityid","entityName","plantid","plantName","generatorid","technology","energy_source_code","energy-source-desc","prime_mover_code","balancing_authority_code","balancing-authority-name","status","statusDescription","county","latitude","longitude","nameplate-capacity-mw","net-summer-capacity-mw","net-winter-capacity-mw","operating-year-month","planned-derate-summer-cap-mw","planned-derate-year-month","planned-retirement-year-month","planned-uprate-summer-cap-mw","planned-uprate-year-month","unit","nameplate-capacity-mw-units","net-summer-capacity-mw-units","net-winter-capacity-mw-units","planned-derate-summer-cap-mw-units","planned-uprate-summer-cap-mw-units"
"2026-06","IA","Iowa","electric-utility","Electric Utility","12541","City of Milford - (IA)","1164","Milford","6","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","SWPP","Southwest Power Pool","OP","Operating","Dickinson","43.326083","-95.148339","1.8","1.8","1.8","1997-05",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","12541","City of Milford - (IA)","1164","Milford","7","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","SWPP","Southwest Power Pool","OP","Operating","Dickinson","43.326083","-95.148339","1.8","1.8","1.8","1997-05",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","12839","City of Montezuma - (IA)","1165","Montezuma","1","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","SB","Standby/Backup: available for service but not normally used","Poweshiek","41.586026","-92.5228",".2",".2",".2","1940-08",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","12839","City of Montezuma - (IA)","1165","Montezuma","10","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","SB","Standby/Backup: available for service but not normally used","Poweshiek","41.586026","-92.5228",".2",".2",".2","2003-06",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","12839","City of Montezuma - (IA)","1165","Montezuma","4","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","SB","Standby/Backup: available for service but not normally used","Poweshiek","41.586026","-92.5228",".5",".5",".5","1947-08",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","12839","City of Montezuma - (IA)","1165","Montezuma","5","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","SB","Standby/Backup: available for service but not normally used","Poweshiek","41.586026","-92.5228","1.1","1","1.1","1959-08",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","12839","City of Montezuma - (IA)","1165","Montezuma","6","Natural Gas Internal Combustion Engine","NG","Natural Gas","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","SB","Standby/Backup: available for service but not normally used","Poweshiek","41.586026","-92.5228","1.7","1.6","1.7","1967-08",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","12839","City of Montezuma - (IA)","1165","Montezuma","7","Natural Gas Internal Combustion Engine","NG","Natural Gas","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","SB","Standby/Backup: available for service but not normally used","Poweshiek","41.586026","-92.5228","2.5","2.5","2.5","1974-08",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","12839","City of Montezuma - (IA)","1165","Montezuma","8","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","SB","Standby/Backup: available for service but not normally used","Poweshiek","41.586026","-92.5228","1.8","1.8","1.8","1998-06",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","12839","City of Montezuma - (IA)","1165","Montezuma","9","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","SB","Standby/Backup: available for service but not normally used","Poweshiek","41.586026","-92.5228","1.8","1.8","1.8","2000-06",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13038","City of Mt Pleasant - (IA)","1166","Mt Pleasant","1","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","AECI","Associated Electric Cooperative, Inc.","SB","Standby/Backup: available for service but not normally used","Henry","40.971826","-91.551221","2","2","2","2002-02",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13038","City of Mt Pleasant - (IA)","1166","Mt Pleasant","10","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","AECI","Associated Electric Cooperative, Inc.","SB","Standby/Backup: available for service but not normally used","Henry","40.971826","-91.551221","2","2","2","2002-02",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13038","City of Mt Pleasant - (IA)","1166","Mt Pleasant","11","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","AECI","Associated Electric Cooperative, Inc.","SB","Standby/Backup: available for service but not normally used","Henry","40.971826","-91.551221","2","2","2","2002-02",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13038","City of Mt Pleasant - (IA)","1166","Mt Pleasant","12","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","AECI","Associated Electric Cooperative, Inc.","SB","Standby/Backup: available for service but not normally used","Henry","40.971826","-91.551221","2","2","2","2002-02",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13038","City of Mt Pleasant - (IA)","1166","Mt Pleasant","2","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","AECI","Associated Electric Cooperative, Inc.","SB","Standby/Backup: available for service but not normally used","Henry","40.971826","-91.551221","2","2","2","2002-02",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13038","City of Mt Pleasant - (IA)","1166","Mt Pleasant","3","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","AECI","Associated Electric Cooperative, Inc.","SB","Standby/Backup: available for service but not normally used","Henry","40.971826","-91.551221","2","2","2","2002-02",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13038","City of Mt Pleasant - (IA)","1166","Mt Pleasant","4A","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","AECI","Associated Electric Cooperative, Inc.","SB","Standby/Backup: available for service but not normally used","Henry","40.971826","-91.551221","2","2","2","2002-02",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13038","City of Mt Pleasant - (IA)","1166","Mt Pleasant","5A","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","AECI","Associated Electric Cooperative, Inc.","SB","Standby/Backup: available for service but not normally used","Henry","40.971826","-91.551221","2","2","2","2002-02",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13038","City of Mt Pleasant - (IA)","1166","Mt Pleasant","6","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","AECI","Associated Electric Cooperative, Inc.","SB","Standby/Backup: available for service but not normally used","Henry","40.971826","-91.551221","2","2","2","2002-02",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13038","City of Mt Pleasant - (IA)","1166","Mt Pleasant","7","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","AECI","Associated Electric Cooperative, Inc.","SB","Standby/Backup: available for service but not normally used","Henry","40.971826","-91.551221","2","2","2","2002-02",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13038","City of Mt Pleasant - (IA)","1166","Mt Pleasant","8","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","AECI","Associated Electric Cooperative, Inc.","SB","Standby/Backup: available for service but not normally used","Henry","40.971826","-91.551221","2","2","2","2002-02",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13038","City of Mt Pleasant - (IA)","1166","Mt Pleasant","9","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","AECI","Associated Electric Cooperative, Inc.","SB","Standby/Backup: available for service but not normally used","Henry","40.971826","-91.551221","2","2","2","2002-02",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13143","Board of Water Electric & Communications","1167","Muscatine Plant #1","7","Conventional Steam Coal","SUB","Subbituminous Coal","ST","MISO","Midcontinent Independent Transmission System Operator, Inc..","OP","Operating","Muscatine","41.3917","-91.0569","25","20.1","20.1","1958-04",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13143","Board of Water Electric & Communications","1167","Muscatine Plant #1","8","Conventional Steam Coal","SUB","Subbituminous Coal","ST","MISO","Midcontinent Independent Transmission System Operator, Inc..","OP","Operating","Muscatine","41.3917","-91.0569","75","68","68","1969-01",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13143","Board of Water Electric & Communications","1167","Muscatine Plant #1","9","Conventional Steam Coal","SUB","Subbituminous Coal","ST","MISO","Midcontinent Independent Transmission System Operator, Inc..","OP","Operating","Muscatine","41.3917","-91.0569","175.5","160.8","160.8","1983-04",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13444","City of New Hampton - (IA)","1168","New Hampton","3","Natural Gas Internal Combustion Engine","NG","Natural Gas","IC","SWPP","Southwest Power Pool","SB","Standby/Backup: available for service but not normally used","Chickasaw","43.0689","-92.3201","3.5","3.5","3.5","1967-04",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13444","City of New Hampton - (IA)","1168","New Hampton","4","Natural Gas Internal Combustion Engine","NG","Natural Gas","IC","SWPP","Southwest Power Pool","SB","Standby/Backup: available for service but not normally used","Chickasaw","43.0689","-92.3201","6.2","5","5","1973-02",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13444","City of New Hampton - (IA)","1168","New Hampton","5","Natural Gas Internal Combustion Engine","NG","Natural Gas","IC","SWPP","Southwest Power Pool","SB","Standby/Backup: available for service but not normally used","Chickasaw","43.0689","-92.3201","6.2","5","5","1973-02",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13444","City of New Hampton - (IA)","1168","New Hampton","7","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","SWPP","Southwest Power Pool","OP","Operating","Chickasaw","43.0689","-92.3201","5.3","5.3","5.3","1999-05",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13444","City of New Hampton - (IA)","1168","New Hampton","8","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","SWPP","Southwest Power Pool","OP","Operating","Chickasaw","43.0689","-92.3201","5.3","5.3","5.3","1999-05",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13990","City of Ogden - (IA)","1169","Ogden","4","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","SB","Standby/Backup: available for service but not normally used","Boone","42.0372","-94.0462",".4",".5",".5","1951-07",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13990","City of Ogden - (IA)","1169","Ogden","5","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","SB","Standby/Backup: available for service but not normally used","Boone","42.0372","-94.0462","1","1","1","1958-10",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","13990","City of Ogden - (IA)","1169","Ogden","6","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","SB","Standby/Backup: available for service but not normally used","Boone","42.0372","-94.0462","2.5","2.5","2.5","1971-10",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","14201","City of Osage - (IA)","1172","Osage (IA)","5","Natural Gas Internal Combustion Engine","NG","Natural Gas","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","SB","Standby/Backup: available for service but not normally used","Mitchell","43.279722","-92.810556","3.2","3.1","3.1","1963-09",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","14201","City of Osage - (IA)","1172","Osage (IA)","6","Natural Gas Internal Combustion Engine","NG","Natural Gas","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","SB","Standby/Backup: available for service but not normally used","Mitchell","43.279722","-92.810556","6.2","6","6","1973-10",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","14201","City of Osage - (IA)","1172","Osage (IA)","7","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","SB","Standby/Backup: available for service but not normally used","Mitchell","43.279722","-92.810556","3.6","3.6","3.6","1996-05",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","14201","City of Osage - (IA)","1172","Osage (IA)","8","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","SB","Standby/Backup: available for service but not normally used","Mitchell","43.279722","-92.810556","3.6","3.6","3.6","1998-05",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","14201","City of Osage - (IA)","1172","Osage (IA)","SO","Solar Photovoltaic","SUN","Solar","PV","MISO","Midcontinent Independent Transmission System Operator, Inc..","OP","Operating","Mitchell","43.279722","-92.810556",".8",".8",".2","2016-11",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","14201","City of Osage - (IA)","1172","Osage (IA)","W1","Onshore Wind Turbine","WND","Wind","WT","MISO","Midcontinent Independent Transmission System Operator, Inc..","OP","Operating","Mitchell","43.279722","-92.810556","1.6",".5",".5","2009-12",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","14236","Ottumwa City of","1173","Ottumwa City of","1","Conventional Hydroelectric","WAT","Water","HY","MISO","Midcontinent Independent Transmission System Operator, Inc..","OS","Out of service and NOT expected to return to service in next calendar year","Wapello","41.016346","-92.414873","1","1","1","1931-08",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","14236","Ottumwa City of","1173","Ottumwa City of","2","Conventional Hydroelectric","WAT","Water","HY","MISO","Midcontinent Independent Transmission System Operator, Inc..","OP","Operating","Wapello","41.016346","-92.414873","1.2","1.2","1.2","1931-08",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","14236","Ottumwa City of","1173","Ottumwa City of","3","Conventional Hydroelectric","WAT","Water","HY","MISO","Midcontinent Independent Transmission System Operator, Inc..","OP","Operating","Wapello","41.016346","-92.414873","1","1","1","1931-08",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","15349","City of Preston","1176","Preston (IA)","4","Natural Gas Internal Combustion Engine","NG","Natural Gas","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","OP","Operating","Jackson","42.0507","-90.3942","1.8","1.8","1.8","1980-12",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","15349","City of Preston","1176","Preston (IA)","5","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","OP","Operating","Jackson","42.0507","-90.3942","1.8","2","2","2020-01",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","15377","City of Primghar - (IA)","1177","Primghar","6","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","SB","Standby/Backup: available for service but not normally used","O'Brien","43.08713","-95.62596","2","2","2","2024-01",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","16211","City of Rockford- (IA)","1180","Rockford","1","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","SB","Standby/Backup: available for service but not normally used","Floyd","43.0489","-92.9468",".4",".4",".4","1951-08",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
"2026-06","IA","Iowa","electric-utility","Electric Utility","16211","City of Rockford- (IA)","1180","Rockford","5","Petroleum Liquids","DFO","Disillate Fuel Oil","IC","MISO","Midcontinent Independent Transmission System Operator, Inc..","SB","Standby/Backup: available for service but not normally used","Floyd","43.0489","-92.9468",".9",".9",".9","1961-08",NA,NA,NA,NA,NA,NA,"MW","MW","MW","MW","MW"
