"period","stateid","stateDescription","sectorid","sectorName","customers","price","revenue","sales","customers-units","price-units","revenue-units","sales-units"
"2023-Q4","MAT","Middle Atlantic","RES","residential","16640974","19.58","5910.59096","30187.77616","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MAT","Middle Atlantic","TRA","transportation","21","14.26","121.57818","852.70279","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MD","Maryland","ALL","all sectors","2710194","14.74","1991.62755","13510.20541","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MD","Maryland","COM","commercial","261250","12.59","811.78229","6448.42167","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MD","Maryland","IND","industrial","9246","10.24","86.60071","845.67705","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MD","Maryland","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MD","Maryland","RES","residential","2439693","17.68","1081.60846","6116.28174","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MD","Maryland","TRA","transportation","5","11.66","11.6361","99.82497","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","ME","Maine","ALL","all sectors","854997","21.64","582.4018","2691.70614","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","ME","Maine","COM","commercial","110620","18.29","178.40902","975.60125","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","ME","Maine","IND","industrial","2006","13.26","73.7432","556.10427","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","ME","Maine","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","ME","Maine","RES","residential","742371","28.47","330.24957","1160.00063","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","ME","Maine","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MI","Michigan","ALL","all sectors","5070575","13.7","3213.54986","23455.14866","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MI","Michigan","COM","commercial","561235","13.44","1175.3059","8745.96919","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MI","Michigan","IND","industrial","5578","8.36","582.97831","6974.57397","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MI","Michigan","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MI","Michigan","RES","residential","4503760","18.82","1455.06178","7733.16619","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MI","Michigan","TRA","transportation","2","14.17",".20388","1.43932","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MN","Minnesota","ALL","all sectors","2881933","11.78","1878.52926","15941.5414","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MN","Minnesota","COM","commercial","307831","11.86","643.6148","5427.71904","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MN","Minnesota","IND","industrial","9337","8.79","456.52353","5192.34241","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MN","Minnesota","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MN","Minnesota","RES","residential","2564764","14.63","777.90311","5317.31109","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MN","Minnesota","TRA","transportation","1","11.7",".48784","4.16886","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MO","Missouri","ALL","all sectors","3321543","10.02","1767.14387","17638.35044","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MO","Missouri","COM","commercial","392318","9.27","635.80151","6859.25714","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MO","Missouri","IND","industrial","9827","7.3","227.32808","3112.36049","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MO","Missouri","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MO","Missouri","RES","residential","2919397","11.79","903.5114","7661.76139","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MO","Missouri","TRA","transportation","2","10.12",".50288","4.97143","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MS","Mississippi","ALL","all sectors","1597681","10.75","1193.72457","11104.50879","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MS","Mississippi","COM","commercial","246610","12.21","406.69207","3331.9028","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MS","Mississippi","IND","industrial","10764","6.82","261.29316","3829.6516","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MS","Mississippi","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MS","Mississippi","RES","residential","1340307","13.33","525.73935","3942.95441","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MS","Mississippi","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MT","Montana","ALL","all sectors","681686","10.96","420.96169","3840.85263","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MT","Montana","COM","commercial","116793","12.18","152.13686","1248.99716","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MT","Montana","IND","industrial","11857","7.65","90.76301","1186.846","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MT","Montana","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MT","Montana","RES","residential","553036","12.67","178.06182","1405.00947","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MT","Montana","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MTN","Mountain","ALL","all sectors","12408863","10.73","7426.78619","69226.83593","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MTN","Mountain","COM","commercial","1508808","10.68","2693.62197","25230.87878","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MTN","Mountain","IND","industrial","100432","7.41","1522.85708","20565.25263","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MTN","Mountain","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MTN","Mountain","RES","residential","10799617","13.7","3205.2769","23390.55767","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","MTN","Mountain","TRA","transportation","6","12.53","5.03026","40.14686","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NC","North Carolina","ALL","all sectors","5751410","11.07","3477.88493","31411.23027","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NC","North Carolina","COM","commercial","747498","10.11","1172.61772","11601.54136","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NC","North Carolina","IND","industrial","8992","7.43","451.47642","6078.46307","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NC","North Carolina","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NC","North Carolina","RES","residential","4994919","13.5","1853.51754","13728.3682","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NC","North Carolina","TRA","transportation","1","9.56",".27327","2.85764","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","ND","North Dakota","ALL","all sectors","483811","7.81","589.7954","7554.84772","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","ND","North Dakota","COM","commercial","76887","7.12","211.6859","2971.34931","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","ND","North Dakota","IND","industrial","10655","7.24","238.78595","3296.03197","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","ND","North Dakota","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","ND","North Dakota","RES","residential","396269","10.82","139.32356","1287.46645","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","ND","North Dakota","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NE","Nebraska","ALL","all sectors","1121254","8.84","695.28497","7862.27223","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NE","Nebraska","COM","commercial","160699","8.57","231.61388","2703.81654","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NE","Nebraska","IND","industrial","62641","7.22","200.96376","2783.4207","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NE","Nebraska","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NE","Nebraska","RES","residential","897915","11.06","262.70733","2375.035","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NE","Nebraska","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NEW","New England","ALL","all sectors","7580018","22.26","5881.49502","26427.49795","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NEW","New England","COM","commercial","954990","19.33","2288.40608","11838.32317","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NEW","New England","IND","industrial","21365","15.91","572.45023","3598.83258","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NEW","New England","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NEW","New England","RES","residential","6603657","27.66","3006.66331","10868.9401","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NEW","New England","TRA","transportation","6","11.51","13.97541","121.4021","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NH","New Hampshire","ALL","all sectors","763202","21.26","543.01951","2553.67146","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NH","New Hampshire","COM","commercial","111547","19.33","188.93799","977.22811","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NH","New Hampshire","IND","industrial","3127","15.86","73.80382","465.34996","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NH","New Hampshire","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NH","New Hampshire","RES","residential","648528","25.23","280.27769","1111.09342","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NH","New Hampshire","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NJ","New Jersey","ALL","all sectors","4266451","14.84","2425.78188","16350.12305","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NJ","New Jersey","COM","commercial","539702","13.62","1173.02313","8615.21433","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NJ","New Jersey","IND","industrial","11296","11.24","171.43526","1525.22294","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NJ","New Jersey","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NJ","New Jersey","RES","residential","3715444","17.5","1070.79002","6117.98588","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NJ","New Jersey","TRA","transportation","8","11.49","10.53349","91.69991","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NM","New Mexico","ALL","all sectors","1089119","9.24","627.795","6790.91054","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NM","New Mexico","COM","commercial","147993","10.59","231.45907","2185.82011","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NM","New Mexico","IND","industrial","9329","5.77","172.54936","2991.12773","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NM","New Mexico","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NM","New Mexico","RES","residential","931797","13.87","223.78657","1613.96269","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NM","New Mexico","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NV","Nevada","ALL","all sectors","1475097","11.45","974.74688","8509.55036","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NV","Nevada","COM","commercial","174994","10.94","314.26734","2873.93139","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NV","Nevada","IND","industrial","4652","8.31","252.68656","3040.7174","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NV","Nevada","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NV","Nevada","RES","residential","1295450","15.72","407.5788","2593.15636","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NV","Nevada","TRA","transportation","1","12.27",".21418","1.7452","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NY","New York","ALL","all sectors","8582823","18.18","6058.7758","33321.01087","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NY","New York","COM","commercial","1176928","17.94","3128.27035","17434.892","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NY","New York","IND","industrial","7082","6.52","238.66615","3660.83451","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NY","New York","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NY","New York","RES","residential","7398805","22.42","2590.32054","11554.02933","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","NY","New York","TRA","transportation","8","15.12","101.51877","671.25501","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","OH","Ohio","ALL","all sectors","5768368","11.02","3928.36382","35640.14419","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","OH","Ohio","COM","commercial","625692","10.91","1250.69305","11461.77161","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","OH","Ohio","IND","industrial","18836","6.86","865.61883","12626.38161","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","OH","Ohio","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","OH","Ohio","RES","residential","5123838","15.69","1811.62395","11545.18598","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","OH","Ohio","TRA","transportation","2","6.29",".42798","6.80503","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","OK","Oklahoma","ALL","all sectors","2191073","8.84","1398.15154","15820.35277","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","OK","Oklahoma","COM","commercial","305660","8.97","489.17727","5455.9587","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","OK","Oklahoma","IND","industrial","19696","5.96","322.45001","5411.48458","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","OK","Oklahoma","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","OK","Oklahoma","RES","residential","1865717","11.84","586.52427","4952.90951","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","OK","Oklahoma","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","OR","Oregon","ALL","all sectors","2122986","10.34","1493.53656","14438.38365","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","OR","Oregon","COM","commercial","244844","9.89","568.65617","5747.90874","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","OR","Oregon","IND","industrial","26471","7.38","263.23812","3569.26602","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","OR","Oregon","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","OR","Oregon","RES","residential","1851669","12.92","660.99307","5115.62941","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","OR","Oregon","TRA","transportation","2","11.64",".6492","5.5795","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","PA","Pennsylvania","ALL","all sectors","6278817","12.45","4164.41497","33448.16629","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","PA","Pennsylvania","COM","commercial","737043","11.19","969.98852","8667.51976","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","PA","Pennsylvania","IND","industrial","15045","7.68","935.42014","12175.1377","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","PA","Pennsylvania","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","PA","Pennsylvania","RES","residential","5526724","17.97","2249.4804","12515.76094","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","PA","Pennsylvania","TRA","transportation","5","10.61","9.52592","89.74787","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","PACC","Pacific Contiguous","ALL","all sectors","21841712","18.99","17963.24597","94584.47864","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","PACC","Pacific Contiguous","COM","commercial","2407059","19.2","7927.06097","41297.02509","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","PACC","Pacific Contiguous","IND","industrial","198633","13.45","2583.86936","19216.96498","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","PACC","Pacific Contiguous","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","PACC","Pacific Contiguous","RES","residential","19236001","21.92","7425.35895","33869.37926","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","PACC","Pacific Contiguous","TRA","transportation","19","13.4","26.95667","201.10932","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","PACN","Pacific Noncontiguous","ALL","all sectors","861960","32","1241.18719","3878.97025","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","PACN","Pacific Noncontiguous","COM","commercial","116817","30.5","420.84518","1379.99384","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","PACN","Pacific Noncontiguous","IND","industrial","1976","31.08","383.44728","1233.61262","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","PACN","Pacific Noncontiguous","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","PACN","Pacific Noncontiguous","RES","residential","743167","34.53","436.89473","1265.36379","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","PACN","Pacific Noncontiguous","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","RI","Rhode Island","ALL","all sectors","508748","23.89","404.13327","1691.70808","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","RI","Rhode Island","COM","commercial","59796","19.73","168.12152","851.96298","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","RI","Rhode Island","IND","industrial","1570","19.08","29.38101","154.02118","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","RI","Rhode Island","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","RI","Rhode Island","RES","residential","447382","30.26","205.32936","678.62844","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","RI","Rhode Island","TRA","transportation","1","18.34","1.30138","7.09549","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","SAT","South Atlantic","ALL","all sectors","34375801","11.81","23562.89873","199523.91688","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","SAT","South Atlantic","COM","commercial","4007491","10.8","8871.97097","82124.64559","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","SAT","South Atlantic","IND","industrial","88110","7.45","2490.5546","33415.23591","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","SAT","South Atlantic","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","SAT","South Atlantic","RES","residential","30280188","14.54","12170.64807","83693.64643","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","SAT","South Atlantic","TRA","transportation","13","10.24","29.72508","290.38897","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","SC","South Carolina","ALL","all sectors","2952837","10.22","1959.67134","19165.75833","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","SC","South Carolina","COM","commercial","409925","10.09","617.46987","6117.96058","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","SC","South Carolina","IND","industrial","3605","6.5","397.45679","6117.83026","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","SC","South Carolina","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","SC","South Carolina","RES","residential","2539307","13.63","944.74467","6929.96749","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","SC","South Carolina","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","SD","South Dakota","ALL","all sectors","511745","10.4","337.27504","3243.70868","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","SD","South Dakota","COM","commercial","77475","10.17","123.54272","1214.27481","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","SD","South Dakota","IND","industrial","4231","7.94","64.96883","818.75499","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","SD","South Dakota","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","SD","South Dakota","RES","residential","430039","12.29","148.76349","1210.67889","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","SD","South Dakota","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","TN","Tennessee","ALL","all sectors","3667685","10.62","2434.69301","22922.62677","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","TN","Tennessee","COM","commercial","535461","11.67","976.46671","8366.8082","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","TN","Tennessee","IND","industrial","1016","6.07","330.51952","5445.5596","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","TN","Tennessee","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","TN","Tennessee","RES","residential","3131208","12.38","1127.70678","9110.25897","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","TN","Tennessee","TRA","transportation","0",NA,"0","0","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","TX","Texas","ALL","all sectors","14230858","9.58","10967.73345","114498.3444","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","TX","Texas","COM","commercial","1596673","8.62","3418.56725","39650.84395","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","TX","Texas","IND","industrial","350286","6.11","2473.56335","40478.37069","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","TX","Texas","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","TX","Texas","RES","residential","12283895","14.78","5071.73744","34319.6146","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","TX","Texas","TRA","transportation","3","7.81","3.86542","49.51517","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","US","U.S. Total","ALL","all sectors","162311868","12.48","114224.96797","914955.72901","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","US","U.S. Total","COM","commercial","19415134","12.47","42345.58895","339476.16245","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","US","U.S. Total","IND","industrial","1078345","7.81","19487.29802","249666.33468","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","US","U.S. Total","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","US","U.S. Total","RES","residential","141818303","16.1","52182.11825","324137.32199","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","US","U.S. Total","TRA","transportation","85","12.53","209.96277","1675.9099","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","UT","Utah","ALL","all sectors","1408818","8.77","700.70406","7986.17075","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","UT","Utah","COM","commercial","143568","8.34","272.28417","3265.65431","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","UT","Utah","IND","industrial","10661","6.8","148.79878","2188.40343","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","UT","Utah","OTH","other",NA,NA,NA,NA,"number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","UT","Utah","RES","residential","1254588","11.04","277.95006","2518.40298","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","UT","Utah","TRA","transportation","1","12.19","1.67105","13.71003","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","VA","Virginia","ALL","all sectors","4078502","10.35","3394.6173","32790.84886","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
"2023-Q4","VA","Virginia","COM","commercial","443268","8.75","1614.25322","18450.75337","number of customers","cents per kilowatt-hour","million dollars","million kilowatt hours"
